structure_no,latitude,longitude,geometry,inside_shakemap,pga
33 0291,37.49699722222222,-121.9538,POINT (-121.9538 37.49699722222222),True,0.0015581987099722028
33 0292,37.487791666666666,-121.94182222222223,POINT (-121.94182222222223 37.487791666666666),True,0.0018183636711910367
33 0293,37.69801666666666,-122.14915555555557,POINT (-122.14915555555557 37.69801666666666),True,0.0012168221874162555
33 0294,37.540305555555555,-121.92454722222223,POINT (-121.92454722222223 37.540305555555555),True,0.0012576694134622812
33 0295,37.57472222222223,-121.88545,POINT (-121.88545 37.57472222222223),True,0.0012682384112849832
33 0306,37.55427777777778,-121.91638888888889,POINT (-121.91638888888889 37.55427777777778),True,0.0011671532411128283
33 0306K,37.554916666666664,-121.91666666666667,POINT (-121.91666666666667 37.554916666666664),True,0.0011671532411128283
33 0330,37.72230833333334,-122.136125,POINT (-122.136125 37.72230833333334),True,0.0008173682726919651
33 0336,37.70951388888889,-122.12436944444444,POINT (-122.12436944444444 37.70951388888889),True,0.0007476689643226564
33 0337,37.70804166666667,-122.12264166666667,POINT (-122.12264166666667 37.70804166666667),True,0.0009259615908376873
33 0338,37.70491944444445,-122.11682777777777,POINT (-122.11682777777777 37.70491944444445),True,0.0009259615908376873
33 0351,37.5886,-121.87068888888888,POINT (-121.87068888888888 37.5886),True,0.0012892259983345866
33 0351G,37.588519444444444,-121.87058055555555,POINT (-121.87058055555555 37.588519444444444),True,0.0012892259983345866
33 0352,37.59271666666667,-121.87023333333333,POINT (-121.87023333333333 37.59271666666667),True,0.0012044943869113922
33 0356,37.709497222222225,-121.92828333333334,POINT (-121.92828333333334 37.709497222222225),True,0.0012229840504005551
33 0360,37.53556944444444,-121.93357222222222,POINT (-121.93357222222222 37.53556944444444),True,0.0013816189020872116
33 0361,37.53106388888889,-121.94227777777778,POINT (-121.94227777777778 37.53106388888889),True,0.0014283645432442427
33 0368,37.514405555555555,-121.94013333333334,POINT (-121.94013333333334 37.514405555555555),True,0.0012649510754272342
33 0370,37.631927777777776,-122.1102111111111,POINT (-122.1102111111111 37.631927777777776),True,0.0013263154542073607
33 0371,37.70064166666667,-121.92230833333333,POINT (-121.92230833333333 37.70064166666667),True,0.0014008911093696952
33 0371G,37.70109444444445,-121.92241944444444,POINT (-121.92241944444444 37.70109444444445),True,0.0014008911093696952
33 0372,37.628686111111115,-122.12081944444444,POINT (-122.12081944444444 37.628686111111115),True,0.0013263154542073607
33 0373,37.705425000000005,-121.92472777777779,POINT (-121.92472777777779 37.705425000000005),True,0.0014008911093696952
33 0380,37.647075,-121.89117222222222,POINT (-121.89117222222222 37.647075),True,0.0014368693809956312
33 0381,37.64807777777778,-121.89221388888889,POINT (-121.89221388888889 37.64807777777778),True,0.0013930215500295162
33 0382,37.66166666666666,-121.90616111111112,POINT (-121.90616111111112 37.66166666666666),True,0.0014409703435376287
33 0383,37.65662777777778,-121.90109722222223,POINT (-121.90109722222223 37.65662777777778),True,0.0013930215500295162
33 0383K,37.65643055555555,-121.90161388888889,POINT (-121.90161388888889 37.65643055555555),True,0.0013930215500295162
33 0385,37.636561111111114,-121.88406388888889,POINT (-121.88406388888889 37.636561111111114),True,0.0012184038059785962
33 0386L,37.60080277777778,-121.87246666666665,POINT (-121.87246666666665 37.60080277777778),True,0.0012044943869113922
33 0386R,37.600747222222225,-121.87217222222222,POINT (-121.87217222222222 37.600747222222225),True,0.0012044943869113922
33 0387,37.63977777777778,-121.88429722222223,POINT (-121.88429722222223 37.63977777777778),True,0.0012184038059785962
33 0387K,37.63956666666667,-121.88468333333334,POINT (-121.88468333333334 37.63956666666667),True,0.0012184038059785962
33 0388,37.64415833333333,-121.88811111111112,POINT (-121.88811111111112 37.64415833333333),True,0.0014368693809956312
33 0389,37.702197222222225,-121.74026666666667,POINT (-121.74026666666667 37.702197222222225),True,0.0014600098365917802
33 0390,37.70251944444445,-121.75556388888889,POINT (-121.75556388888889 37.70251944444445),True,0.0013593592448160052
33 0395K,37.69925,-122.1081611111111,POINT (-122.1081611111111 37.69925),True,0.0007848187233321369
33 0395L,37.69964722222222,-122.10814166666665,POINT (-122.10814166666665 37.69964722222222),True,0.0007848187233321369
33 0395R,37.69996944444444,-122.108075,POINT (-122.108075 37.69996944444444),True,0.0007848187233321369
33 0396L,37.69532222222222,-122.10421666666666,POINT (-122.10421666666666 37.69532222222222),True,0.0007848187233321369
33 0396R,37.69530833333333,-122.10383333333333,POINT (-122.10383333333333 37.69530833333333),True,0.0007848187233321369
33 0398,37.61746111111111,-122.07478611111111,POINT (-122.07478611111111 37.61746111111111),True,0.0014004976255819201
33 0399S,37.618002777777775,-122.07370555555555,POINT (-122.07370555555555 37.618002777777775),True,0.0014004976255819201
33 0400,37.70867777777778,-121.72353333333334,POINT (-121.72353333333334 37.70867777777778),True,0.0014216362033039331
33 0405,37.533591666666666,-121.93743055555557,POINT (-121.93743055555557 37.533591666666666),True,0.0013816189020872116
33 0406,37.72169166666667,-121.67688611111112,POINT (-121.67688611111112 37.72169166666667),True,0.0012154588475823402
33 0407,37.71896666666667,-121.65996111111112,POINT (-121.65996111111112 37.71896666666667),True,0.0012208981206640601
33 0408L,37.70059166666667,-121.81787777777778,POINT (-121.81787777777778 37.70059166666667),True,0.0013971845619380474
33 0408R,37.70050555555556,-121.81768888888888,POINT (-121.81768888888888 37.70050555555556),True,0.0013971845619380474
33 0422,37.69224166666666,-122.06230833333333,POINT (-122.06230833333333 37.69224166666666),True,0.0010518317576497793
33 0423L,37.465325,-121.90480833333334,POINT (-121.90480833333334 37.465325),True,0.0013500701170414686
33 0423R,37.46506666666667,-121.90425555555557,POINT (-121.90425555555557 37.46506666666667),True,0.0013500701170414686
33 0424L,37.46624722222222,-121.90557222222223,POINT (-121.90557222222223 37.46624722222222),True,0.0013500701170414686
33 0424R,37.46631111111111,-121.90514722222223,POINT (-121.90514722222223 37.46631111111111),True,0.0013500701170414686
33 0427L,37.49048611111111,-121.91849166666667,POINT (-121.91849166666667 37.49048611111111),True,0.001325917779468
33 0427R,37.490836111111115,-121.9182888888889,POINT (-121.9182888888889 37.490836111111115),True,0.001325917779468
33 0428L,37.49513888888889,-121.92330555555556,POINT (-121.92330555555556 37.49513888888889),True,0.0013582052197307348
33 0428R,37.49538888888889,-121.92297222222223,POINT (-121.92297222222223 37.49538888888889),True,0.0013582052197307348
33 0429L,37.505833333333335,-121.93477777777778,POINT (-121.93477777777778 37.505833333333335),True,0.0013881406048312783
33 0429R,37.506,-121.93438888888889,POINT (-121.93438888888889 37.506),True,0.0013881406048312783
33 0431,37.7008,-121.84902777777778,POINT (-121.84902777777778 37.7008),True,0.0013787284260615706
33 0432G,37.68840833333333,-122.09528055555555,POINT (-122.09528055555555 37.68840833333333),True,0.0010374244302511215
33 0436F,37.689119444444444,-122.09893333333333,POINT (-122.09893333333333 37.689119444444444),True,0.0010374244302511215
33 0438L,37.474608333333336,-121.91102500000001,POINT (-121.91102500000001 37.474608333333336),True,0.0014386121183633804
33 0438R,37.47426111111111,-121.91055555555556,POINT (-121.91055555555556 37.47426111111111),True,0.0014386121183633804
33 0439L,37.48415277777778,-121.91414722222223,POINT (-121.91414722222223 37.48415277777778),True,0.001325917779468
33 0439R,37.484366666666666,-121.91386666666668,POINT (-121.91386666666668 37.484366666666666),True,0.001325917779468
33 0443,37.689055555555555,-122.09469166666666,POINT (-122.09469166666666 37.689055555555555),True,0.0010374244302511215
33 0445,37.63648888888889,-122.10029166666666,POINT (-122.10029166666666 37.63648888888889),True,0.0013301275903359056
33 0473,37.70198333333334,-121.90149444444445,POINT (-121.90149444444445 37.70198333333334),True,0.0014170447830110788
33 0474,37.70191944444445,-121.90341388888889,POINT (-121.90341388888889 37.70191944444445),True,0.0014170447830110788
33 0499,37.701011111111114,-122.02867499999999,POINT (-122.02867499999999 37.701011111111114),True,0.0009479373111389577
33 0501,37.701122222222224,-121.80826944444445,POINT (-121.80826944444445 37.701122222222224),True,0.0014478930970653892
33 0507,37.69040277777778,-121.91895555555556,POINT (-121.91895555555556 37.69040277777778),True,0.0013746761251240969
33 0508,37.54058611111111,-122.06765277777778,POINT (-122.06765277777778 37.54058611111111),True,0.0015369360335171223
33 0509L,37.54949166666667,-122.05546666666666,POINT (-122.05546666666666 37.54949166666667),True,0.0015130179235711694
33 0509R,37.549216666666666,-122.05541111111111,POINT (-122.05541111111111 37.549216666666666),True,0.0015130179235711694
33 0510L,37.551716666666664,-122.05244444444445,POINT (-122.05244444444445 37.551716666666664),True,0.0015130179235711694
33 0510R,37.55158611111111,-122.0522111111111,POINT (-122.0522111111111 37.55158611111111),True,0.0015130179235711694
33 0511,37.55642222222222,-122.04540555555555,POINT (-122.04540555555555 37.55642222222222),True,0.0015130179235711694
33 0515,37.570619444444446,-122.045625,POINT (-122.045625 37.570619444444446),True,0.0014857096830382943
33 0516,37.677791666666664,-121.91402777777779,POINT (-121.91402777777779 37.677791666666664),True,0.0013746761251240969
33 0523K,37.68987222222222,-122.09250555555555,POINT (-122.09250555555555 37.68987222222222),True,0.0010374244302511215
33 0524F,37.689930555555556,-122.09684444444444,POINT (-122.09684444444444 37.689930555555556),True,0.0010374244302511215
33 0525G,37.69049166666667,-122.09618055555555,POINT (-122.09618055555555 37.69049166666667),True,0.0010374244302511215
33 0526G,37.68969722222222,-122.09722777777777,POINT (-122.09722777777777 37.68969722222222),True,0.0010374244302511215
33 0540G,37.69073333333333,-122.12533333333333,POINT (-122.12533333333333 37.69073333333333),True,0.0012549000093713403
33 0551,37.701283333333336,-121.90638333333334,POINT (-121.90638333333334 37.701283333333336),True,0.0014170447830110788
33 0553F,37.56250555555555,-122.03993055555556,POINT (-122.03993055555556 37.56250555555555),True,0.0014877158682793379
33 0580S,37.68855833333333,-121.917225,POINT (-121.917225 37.68855833333333),True,0.0013746761251240969
33 0581S,37.689474999999995,-121.91711388888889,POINT (-121.91711388888889 37.689474999999995),True,0.0013746761251240969
33 0582S,37.69065833333333,-121.91757222222223,POINT (-121.91757222222223 37.69065833333333),True,0.0013746761251240969
33 0583,37.70567777777778,-122.16273611111112,POINT (-122.16273611111112 37.70567777777778),True,0.0012086177011951804
33 0584,37.70113611111111,-121.88788611111111,POINT (-121.88788611111111 37.70113611111111),True,0.0013941186480224133
33 0585,37.70102222222223,-121.87187499999999,POINT (-121.87187499999999 37.70102222222223),True,0.0014058222295716405
33 0591,37.52205,-121.98768611111112,POINT (-121.98768611111112 37.52205),True,0.001496703363955021
33 0618,37.57864722222222,-122.04865833333334,POINT (-122.04865833333334 37.57864722222222),True,0.001456339261494577
33 0619R,37.688925,-122.11385277777777,POINT (-122.11385277777777 37.688925),True,0.0012622138019651175
33 0628F,37.70160277777778,-121.91715,POINT (-121.91715 37.70160277777778),True,0.0014008911093696952
33 0631,37.59859166666667,-122.06141666666666,POINT (-122.06141666666666 37.59859166666667),True,0.0014196690171957016
33 0641R,37.69101666666666,-122.0755361111111,POINT (-122.0755361111111 37.69101666666666),True,0.0009330656030215323
33 0642K,37.701350000000005,-121.9193638888889,POINT (-121.9193638888889 37.701350000000005),True,0.0014008911093696952
33 0643G,37.70055277777778,-121.92065000000001,POINT (-121.92065000000001 37.70055277777778),True,0.0014008911093696952
33 0644F,37.702786111111116,-121.92401944444445,POINT (-121.92401944444445 37.702786111111116),True,0.0014008911093696952
33 0645S,37.70477777777778,-121.92342777777779,POINT (-121.92342777777779 37.70477777777778),True,0.0014008911093696952
33 0665F,37.48095,-121.935625,POINT (-121.935625 37.48095),True,0.0014181797159835696
33 0666F,37.484094444444445,-121.93806666666667,POINT (-121.93806666666667 37.484094444444445),True,0.0014181797159835696
33 0667,37.483422222222224,-121.93752777777779,POINT (-121.93752777777779 37.483422222222224),True,0.0014181797159835696
33 0668,37.48411111111111,-121.93495833333334,POINT (-121.93495833333334 37.48411111111111),True,0.0014181797159835696
33 0669,37.486266666666666,-121.93380555555557,POINT (-121.93380555555557 37.486266666666666),True,0.0014181797159835696
33 0673,37.71177222222222,-121.71661111111112,POINT (-121.71661111111112 37.71177222222222),True,0.0014216362033039331
33 0675,37.690999999999995,-122.082725,POINT (-122.082725 37.690999999999995),True,0.0009330656030215323
33 0676G,37.64601388888889,-122.09420555555555,POINT (-122.09420555555555 37.64601388888889),True,0.0013283123262226582
33 0677,37.643969444444444,-122.09405833333332,POINT (-122.09405833333332 37.643969444444444),True,0.0013283123262226582
33 0678F,37.64546388888889,-122.09468055555556,POINT (-122.09468055555556 37.64546388888889),True,0.0013283123262226582
33 0679G,37.642649999999996,-122.09416666666667,POINT (-122.09416666666667 37.642649999999996),True,0.0013283123262226582
33 0710,37.65368055555555,-121.80559722222222,POINT (-121.80559722222222 37.65368055555555),True,0.0015619464684277773
33 0711,37.675925,-121.80559444444444,POINT (-121.80559444444444 37.675925),True,0.001581053831614554
33 0713,37.679674999999996,-121.805125,POINT (-121.805125 37.679674999999996),True,0.001581053831614554
33 0722,37.69925833333333,-121.78518888888888,POINT (-121.78518888888888 37.69925833333333),True,0.0013098561903461814
33 0723,37.70033888888889,-121.80233888888888,POINT (-121.80233888888888 37.70033888888889),True,0.0014478930970653892
33 0724,37.696438888888885,-121.805075,POINT (-121.805075 37.696438888888885),True,0.0014478930970653892
33 0726R,37.68944444444444,-122.10552777777777,POINT (-122.10552777777777 37.68944444444444),True,0.0010374244302511215
33 0733,37.691205555555555,-122.07077777777778,POINT (-122.07077777777778 37.691205555555555),True,0.001114402897655964
33 0735,37.71025,-122.167125,POINT (-122.167125 37.71025),True,0.0011794278398156166
33 0736,37.71892777777778,-122.17722777777779,POINT (-122.17722777777779 37.71892777777778),True,0.001176984515041113
33 0739,37.69096666666666,-122.12773888888889,POINT (-122.12773888888889 37.69096666666666),True,0.0012549000093713403
33 0750,37.639380555555555,-122.09729444444444,POINT (-122.09729444444444 37.639380555555555),True,0.0013301275903359056
33 0756,37.692611111111106,-122.14026111111112,POINT (-122.14026111111112 37.692611111111106),True,0.0011944816214963794
33 0756Y,37.69260833333333,-122.1389,POINT (-122.1389 37.69260833333333),True,0.0011944816214963794
33 0757Y,37.53018333333333,-122.06874444444443,POINT (-122.06874444444443 37.53018333333333),True,0.0015369360335171223
33 0758,37.56236111111111,-121.90547222222223,POINT (-121.90547222222223 37.56236111111111),True,0.0011347992112860084
